inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,reward
DOWN,2,14,0,9,False,False,DOWN,452,1.7999999999997933
A,2,14,0,9,False,False,A,453,1.6999999999997932
A,2,14,0,9,False,False,A,454,1.5999999999997931
UP,2,13,0,9,False,False,UP,455,1.499999999999793
UP,2,12,0,9,False,False,UP,456,1.399999999999793
DOWN,2,13,0,9,False,False,DOWN,457,1.2999999999997929
UP,2,12,0,9,False,False,UP,458,1.1999999999997928
A,2,12,0,9,False,False,A,459,1.0999999999997927
B,2,12,0,9,False,False,B,460,0.9999999999997927
A,2,12,0,9,False,False,A,461,0.8999999999997927
DOWN,2,13,0,9,False,False,DOWN,462,0.7999999999997928
LEFT,1,13,0,9,False,False,LEFT,463,0.6999999999997928
RIGHT,2,13,0,9,False,False,RIGHT,464,0.5999999999997928
B,2,13,0,9,False,False,B,465,0.49999999999979283
LEFT,1,13,0,9,False,False,LEFT,466,0.39999999999979285
DOWN,1,14,0,9,False,False,DOWN,467,0.2999999999997929
A,1,14,0,9,False,False,A,468,0.19999999999979287
RIGHT,2,14,0,9,False,False,RIGHT,469,0.09999999999979287
LEFT,1,14,0,9,False,False,LEFT,470,-2.0713986081943858e-13
RIGHT,2,14,0,9,False,False,RIGHT,471,-0.10000000000020715
RIGHT,2,14,0,9,False,False,RIGHT,472,-0.20000000000020715
DOWN,2,15,0,9,False,False,DOWN,473,-0.30000000000020716
A,2,15,0,9,False,False,A,474,-0.4000000000002072
A,2,15,0,9,False,False,A,475,-0.5000000000002072
B,2,15,0,9,False,False,B,476,-0.6000000000002071
RIGHT,2,15,0,9,False,False,RIGHT,477,-0.7000000000002071
LEFT,1,15,0,9,False,False,LEFT,478,-0.8000000000002071
RIGHT,2,15,0,9,False,False,RIGHT,479,-0.9000000000002071
RIGHT,2,15,0,9,False,False,RIGHT,480,-1.0000000000002072
DOWN,2,16,0,9,False,False,DOWN,481,-1.1000000000002073
DOWN,2,17,0,9,False,False,DOWN,482,-1.2000000000002073
RIGHT,3,17,0,9,False,False,RIGHT,483,-1.3000000000002074
DOWN,3,18,0,9,False,False,DOWN,484,-1.4000000000002075
DOWN,3,19,0,9,False,False,DOWN,485,-1.5000000000002076
A,3,19,0,9,False,False,A,486,-1.6000000000002077
UP,3,18,0,9,False,False,UP,487,-1.7000000000002078
DOWN,3,19,0,9,False,False,DOWN,488,-1.8000000000002079
DOWN,3,19,0,9,False,False,DOWN,489,-1.900000000000208
B,3,19,0,9,False,False,B,490,-2.000000000000208
RIGHT,4,19,0,9,False,False,RIGHT,491,-2.100000000000208
DOWN,4,19,0,9,False,False,DOWN,492,-2.200000000000208
RIGHT,5,19,0,9,False,False,RIGHT,493,-1.300000000000208
LEFT,4,19,0,9,False,False,LEFT,494,-1.4000000000002082
LEFT,3,19,0,9,False,False,LEFT,495,-1.5000000000002083
LEFT,2,19,0,9,False,False,LEFT,496,-1.6000000000002084
A,2,19,0,9,False,False,A,497,-1.7000000000002085
RIGHT,3,19,0,9,False,False,RIGHT,498,-1.8000000000002085
RIGHT,4,19,0,9,False,False,RIGHT,499,-1.9000000000002086
UP,4,18,0,9,False,True,UP,500,-2.0000000000002087
LEFT,8,10,0,9,False,False,LEFT,1,0.9
LEFT,7,10,0,9,False,False,LEFT,2,1.7999999999999998
RIGHT,8,10,0,9,False,False,RIGHT,3,1.6999999999999997
B,8,10,0,9,False,False,B,4,1.5999999999999996
LEFT,7,10,0,9,False,False,LEFT,5,1.4999999999999996
DOWN,7,11,0,9,False,False,DOWN,6,2.3999999999999995
B,7,11,0,9,False,False,B,7,2.2999999999999994
RIGHT,8,11,0,9,False,False,RIGHT,8,3.1999999999999993
DOWN,8,12,0,9,False,False,DOWN,9,4.1
DOWN,8,12,0,9,False,False,DOWN,10,3.9999999999999996
A,8,12,0,9,False,False,A,11,3.8999999999999995
RIGHT,9,12,0,9,False,False,RIGHT,12,4.8
A,9,12,0,9,False,False,A,13,4.7
B,9,12,0,9,False,False,B,14,4.6000000000000005
A,9,12,0,9,False,False,A,15,4.500000000000001
B,9,12,0,9,False,False,B,16,4.400000000000001
A,9,12,0,9,False,False,A,17,4.300000000000002
LEFT,9,12,0,9,False,False,LEFT,18,4.200000000000002
B,9,12,0,9,False,False,B,19,4.100000000000002
A,9,12,0,9,False,False,A,20,4.000000000000003
B,9,12,0,9,False,False,B,21,3.9000000000000026
RIGHT,9,12,0,9,False,False,RIGHT,22,3.8000000000000025
A,9,12,0,9,False,False,A,23,3.7000000000000024
DOWN,9,12,0,9,False,False,DOWN,24,3.6000000000000023
UP,9,12,0,9,False,False,UP,25,3.500000000000002
DOWN,9,12,0,9,False,False,DOWN,26,3.400000000000002
RIGHT,9,12,0,9,False,False,RIGHT,27,3.300000000000002
RIGHT,9,12,0,9,False,False,RIGHT,28,3.200000000000002
RIGHT,9,12,0,9,False,False,RIGHT,29,3.100000000000002
LEFT,9,12,0,9,False,False,LEFT,30,3.0000000000000018
RIGHT,9,12,0,9,False,False,RIGHT,31,2.9000000000000017
UP,9,12,0,9,False,False,UP,32,2.8000000000000016
B,9,12,0,9,False,False,B,33,2.7000000000000015
A,9,12,0,9,False,False,A,34,2.6000000000000014
DOWN,9,12,0,9,False,False,DOWN,35,2.5000000000000013
LEFT,9,12,0,9,False,False,LEFT,36,2.4000000000000012
RIGHT,9,12,0,9,False,False,RIGHT,37,2.300000000000001
A,9,12,0,9,False,False,A,38,2.200000000000001
B,9,12,0,9,False,False,B,39,2.100000000000001
A,9,12,0,9,False,False,A,40,2.000000000000001
DOWN,9,12,0,9,False,False,DOWN,41,1.9000000000000008
A,9,12,0,9,False,False,A,42,1.8000000000000007
B,9,12,0,9,False,False,B,43,1.7000000000000006
B,9,12,0,9,False,False,B,44,1.6000000000000005
RIGHT,9,12,0,9,False,False,RIGHT,45,1.5000000000000004
RIGHT,10,12,0,9,False,False,RIGHT,46,2.4000000000000004
DOWN,10,12,0,9,False,False,DOWN,47,2.3000000000000003
B,10,12,0,9,False,False,B,48,2.2
LEFT,9,12,0,9,False,False,LEFT,49,2.1
DOWN,9,12,0,9,False,False,DOWN,50,2.0
DOWN,9,12,0,9,False,False,DOWN,51,1.9
LEFT,8,12,0,9,False,False,LEFT,52,1.7999999999999998
DOWN,8,12,0,9,False,False,DOWN,53,1.6999999999999997
LEFT,7,12,0,9,False,False,LEFT,54,2.5999999999999996
DOWN,7,12,0,9,False,False,DOWN,55,2.4999999999999996
DOWN,7,12,0,9,False,False,DOWN,56,2.3999999999999995
B,7,12,0,9,False,False,B,57,2.2999999999999994
RIGHT,8,12,0,9,False,False,RIGHT,58,2.1999999999999993
RIGHT,9,12,0,9,False,False,RIGHT,59,2.099999999999999
DOWN,9,12,0,9,False,False,DOWN,60,1.9999999999999991
B,9,12,0,9,False,False,B,61,1.899999999999999
B,9,12,0,9,False,False,B,62,1.799999999999999
A,9,12,0,9,False,False,A,63,1.6999999999999988
LEFT,8,12,0,9,False,False,LEFT,64,1.5999999999999988
DOWN,8,12,0,9,False,False,DOWN,65,1.4999999999999987
DOWN,8,12,0,9,False,False,DOWN,66,1.3999999999999986
LEFT,7,12,0,9,False,False,LEFT,67,1.2999999999999985
A,7,12,0,9,False,False,A,68,1.1999999999999984
RIGHT,8,12,0,9,False,False,RIGHT,69,1.0999999999999983
UP,8,11,0,9,False,False,UP,70,0.9999999999999983
RIGHT,9,11,0,9,False,False,RIGHT,71,1.8999999999999981
UP,9,10,0,9,False,False,UP,72,2.799999999999998
A,9,10,0,9,False,False,A,73,2.699999999999998
RIGHT,10,10,0,9,False,False,RIGHT,74,3.599999999999998
DOWN,10,11,0,9,False,False,DOWN,75,4.499999999999998
A,10,11,0,9,False,False,A,76,4.399999999999999
RIGHT,11,11,0,9,False,False,RIGHT,77,5.299999999999999
RIGHT,12,11,0,9,False,False,RIGHT,78,6.199999999999999
DOWN,12,12,0,9,False,False,DOWN,79,7.1
UP,12,11,0,9,False,False,UP,80,7.0
LEFT,11,11,0,9,False,False,LEFT,81,6.9
B,11,11,0,9,False,False,B,82,6.800000000000001
DOWN,11,12,0,9,False,False,DOWN,83,7.700000000000001
A,11,12,0,9,False,False,A,84,7.600000000000001
B,11,12,0,9,False,False,B,85,7.500000000000002
RIGHT,11,12,0,9,False,False,RIGHT,86,7.400000000000002
A,11,12,0,9,False,False,A,87,7.3000000000000025
LEFT,11,12,0,9,False,False,LEFT,88,7.200000000000003
A,11,12,0,9,False,False,A,89,7.100000000000003
RIGHT,12,12,0,9,False,False,RIGHT,90,7.0000000000000036
A,12,12,0,9,False,False,A,91,6.900000000000004
DOWN,12,13,0,9,False,False,DOWN,92,7.800000000000004
DOWN,12,14,0,9,False,False,DOWN,93,8.700000000000005
RIGHT,13,14,0,9,False,False,RIGHT,94,9.600000000000005
UP,13,13,0,9,False,False,UP,95,10.500000000000005
DOWN,13,14,0,9,False,False,DOWN,96,10.400000000000006
RIGHT,14,14,0,9,False,False,RIGHT,97,11.300000000000006
B,14,14,0,9,False,False,B,98,11.200000000000006
UP,14,13,0,9,False,False,UP,99,12.100000000000007
A,14,13,0,9,False,False,A,100,12.000000000000007
RIGHT,14,13,0,9,False,False,RIGHT,101,11.900000000000007
B,14,13,0,9,False,False,B,102,11.800000000000008
RIGHT,14,13,0,9,False,False,RIGHT,103,11.700000000000008
LEFT,13,13,0,9,False,False,LEFT,104,11.600000000000009
DOWN,13,14,0,9,False,False,DOWN,105,11.500000000000009
B,13,14,0,9,False,False,B,106,11.40000000000001
A,13,14,0,9,False,False,A,107,11.30000000000001
DOWN,13,15,0,9,False,False,DOWN,108,12.20000000000001
A,13,15,0,9,False,False,A,109,12.10000000000001
DOWN,13,16,0,9,False,False,DOWN,110,13.00000000000001
RIGHT,14,16,0,9,False,False,RIGHT,111,13.900000000000011
B,14,16,0,9,False,False,B,112,13.800000000000011
UP,14,15,0,9,False,False,UP,113,14.700000000000012
LEFT,13,15,0,9,False,False,LEFT,114,14.600000000000012
LEFT,12,15,0,9,False,False,LEFT,115,15.500000000000012
UP,12,14,0,9,False,False,UP,116,15.400000000000013
LEFT,11,14,0,9,False,False,LEFT,117,16.30000000000001
UP,11,13,0,9,False,False,UP,118,17.20000000000001
LEFT,10,13,0,9,False,False,LEFT,119,18.10000000000001
DOWN,10,14,0,9,False,False,DOWN,120,19.000000000000007
RIGHT,11,14,0,9,False,False,RIGHT,121,18.900000000000006
DOWN,11,15,0,9,False,False,DOWN,122,19.800000000000004
RIGHT,12,15,0,9,False,False,RIGHT,123,19.700000000000003
RIGHT,13,15,0,9,False,False,RIGHT,124,19.6
DOWN,13,16,0,9,False,False,DOWN,125,19.5
B,13,16,0,9,False,False,B,126,19.4
LEFT,12,16,0,9,False,False,LEFT,127,20.299999999999997
DOWN,12,16,0,9,False,False,DOWN,128,20.199999999999996
LEFT,11,16,0,9,False,False,LEFT,129,21.099999999999994
DOWN,11,17,0,9,False,False,DOWN,130,21.999999999999993
RIGHT,12,17,0,9,False,False,RIGHT,131,22.89999999999999
RIGHT,13,17,0,9,False,False,RIGHT,132,23.79999999999999
RIGHT,13,17,0,9,False,False,RIGHT,133,23.69999999999999
LEFT,12,17,0,9,False,False,LEFT,134,23.599999999999987
RIGHT,13,17,0,9,False,False,RIGHT,135,23.499999999999986
DOWN,13,18,0,9,False,False,DOWN,136,24.399999999999984
UP,13,17,0,9,False,False,UP,137,24.299999999999983
UP,13,16,0,9,False,False,UP,138,24.19999999999998
B,13,16,0,9,False,False,B,139,24.09999999999998
LEFT,12,16,0,9,False,False,LEFT,140,23.99999999999998
B,12,16,0,9,False,False,B,141,23.899999999999977
LEFT,11,16,0,9,False,False,LEFT,142,23.799999999999976
A,11,16,0,9,False,False,A,143,23.699999999999974
LEFT,10,16,0,9,False,False,LEFT,144,24.599999999999973
UP,10,15,0,9,False,False,UP,145,25.49999999999997
UP,10,14,0,9,False,False,UP,146,25.39999999999997
RIGHT,11,14,0,9,False,False,RIGHT,147,25.29999999999997
A,11,14,0,9,False,False,A,148,25.199999999999967
DOWN,11,15,0,9,False,False,DOWN,149,25.099999999999966
RIGHT,12,15,0,9,False,False,RIGHT,150,24.999999999999964
LEFT,11,15,0,9,False,False,LEFT,151,24.899999999999963
UP,11,14,0,9,False,False,UP,152,24.79999999999996
RIGHT,12,14,0,9,False,False,RIGHT,153,24.69999999999996
RIGHT,13,14,0,9,False,False,RIGHT,154,24.59999999999996
UP,13,13,0,9,False,False,UP,155,24.499999999999957
RIGHT,14,13,0,9,False,False,RIGHT,156,24.399999999999956
RIGHT,14,13,0,9,False,False,RIGHT,157,24.299999999999955
UP,14,12,0,9,False,False,UP,158,25.199999999999953
A,14,12,0,9,False,False,A,159,25.09999999999995
B,14,12,0,9,False,False,B,160,24.99999999999995
B,14,12,0,9,False,False,B,161,24.89999999999995
UP,14,11,0,9,False,False,UP,162,25.799999999999947
RIGHT,15,11,0,9,False,False,RIGHT,163,26.699999999999946
LEFT,14,11,0,9,False,False,LEFT,164,26.599999999999945
RIGHT,15,11,0,9,False,False,RIGHT,165,26.499999999999943
B,15,11,0,9,False,False,B,166,26.39999999999994
LEFT,14,11,0,9,False,False,LEFT,167,26.29999999999994
DOWN,14,12,0,9,False,False,DOWN,168,26.19999999999994
DOWN,14,12,0,9,False,False,DOWN,169,26.099999999999937
RIGHT,14,12,0,9,False,False,RIGHT,170,25.999999999999936
A,14,12,0,9,False,False,A,171,25.899999999999935
A,14,12,0,9,False,False,A,172,25.799999999999933
RIGHT,14,12,0,9,False,False,RIGHT,173,25.699999999999932
DOWN,14,12,0,9,False,False,DOWN,174,25.59999999999993
LEFT,14,12,0,9,False,False,LEFT,175,25.49999999999993
UP,14,12,0,9,False,False,UP,176,25.399999999999928
DOWN,14,12,0,9,False,False,DOWN,177,25.299999999999926
B,14,12,0,9,False,False,B,178,25.199999999999925
B,14,12,0,9,False,False,B,179,25.099999999999923
RIGHT,14,12,0,9,False,False,RIGHT,180,24.999999999999922
UP,14,11,0,9,False,False,UP,181,24.89999999999992
LEFT,13,11,0,9,False,False,LEFT,182,25.79999999999992
RIGHT,14,11,0,9,False,False,RIGHT,183,25.699999999999918
A,14,11,0,9,False,False,A,184,25.599999999999916
A,14,11,0,9,False,False,A,185,25.499999999999915
A,14,11,0,9,False,False,A,186,25.399999999999913
DOWN,14,12,0,9,False,False,DOWN,187,25.299999999999912
RIGHT,15,12,0,9,False,False,RIGHT,188,26.19999999999991
DOWN,15,12,0,9,False,False,DOWN,189,26.09999999999991
DOWN,15,12,0,9,False,False,DOWN,190,25.999999999999908
UP,15,11,0,9,False,False,UP,191,25.899999999999906
B,15,11,0,9,False,False,B,192,25.799999999999905
RIGHT,15,11,0,9,False,False,RIGHT,193,25.699999999999903
LEFT,14,11,0,9,False,False,LEFT,194,25.599999999999902
UP,14,10,0,9,False,False,UP,195,26.4999999999999
UP,14,9,0,9,False,False,UP,196,27.3999999999999
LEFT,13,9,0,9,False,False,LEFT,197,28.299999999999898
RIGHT,14,9,0,9,False,False,RIGHT,198,28.199999999999896
UP,14,8,0,9,False,False,UP,199,29.099999999999895
RIGHT,14,8,0,9,False,False,RIGHT,200,28.999999999999893
B,14,8,0,9,False,False,B,201,28.899999999999892
A,2,8,1,2,False,False,A,202,29.79999999999989
DOWN,2,8,1,2,False,False,DOWN,203,29.69999999999989
UP,2,7,1,2,False,False,UP,204,30.599999999999888
LEFT,1,7,1,2,False,False,LEFT,205,31.499999999999886
B,1,7,1,2,False,False,B,206,31.399999999999885
LEFT,0,7,1,2,False,False,LEFT,207,32.29999999999988
A,0,7,1,2,False,False,A,208,32.19999999999988
RIGHT,1,7,1,2,False,False,RIGHT,209,32.09999999999988
LEFT,0,7,1,2,False,False,LEFT,210,31.99999999999988
DOWN,0,8,1,2,False,False,DOWN,211,32.89999999999988
DOWN,0,8,1,2,False,False,DOWN,212,32.799999999999876
UP,0,7,1,2,False,False,UP,213,32.699999999999875
A,0,7,1,2,False,False,A,214,32.59999999999987
LEFT,0,7,1,2,False,False,LEFT,215,32.49999999999987
DOWN,0,8,1,2,False,False,DOWN,216,32.39999999999987
RIGHT,1,8,1,2,False,False,RIGHT,217,33.29999999999987
A,1,8,1,2,False,False,A,218,33.19999999999987
A,1,8,1,2,False,False,A,219,33.099999999999866
LEFT,0,8,1,2,False,False,LEFT,220,32.999999999999865
RIGHT,1,8,1,2,False,False,RIGHT,221,32.899999999999864
A,1,8,1,2,False,False,A,222,32.79999999999986
LEFT,0,8,1,2,False,False,LEFT,223,32.69999999999986
LEFT,0,8,1,2,False,False,LEFT,224,32.59999999999986
LEFT,0,8,1,2,False,False,LEFT,225,32.49999999999986
B,0,8,1,2,False,False,B,226,32.39999999999986
LEFT,0,8,1,2,False,False,LEFT,227,32.299999999999855
RIGHT,1,8,1,2,False,False,RIGHT,228,32.199999999999854
B,1,8,1,2,False,False,B,229,32.09999999999985
DOWN,1,8,1,2,False,False,DOWN,230,31.99999999999985
DOWN,14,8,0,9,False,False,DOWN,231,31.89999999999985
DOWN,14,9,0,9,False,False,DOWN,232,31.799999999999848
B,14,9,0,9,False,False,B,233,31.699999999999847
DOWN,14,10,0,9,False,False,DOWN,234,31.599999999999845
B,14,10,0,9,False,False,B,235,31.499999999999844
DOWN,14,11,0,9,False,False,DOWN,236,31.399999999999842
RIGHT,15,11,0,9,False,False,RIGHT,237,31.29999999999984
A,15,11,0,9,False,False,A,238,31.19999999999984
UP,15,11,0,9,False,False,UP,239,31.099999999999838
DOWN,15,11,0,9,False,False,DOWN,240,30.999999999999837
RIGHT,15,11,0,9,False,False,RIGHT,241,30.899999999999835
A,15,11,0,9,False,False,A,242,30.799999999999834
A,15,11,0,9,False,False,A,243,30.699999999999832
DOWN,15,11,0,9,False,False,DOWN,244,30.59999999999983
A,15,11,0,9,False,False,A,245,30.49999999999983
RIGHT,15,11,0,9,False,False,RIGHT,246,30.399999999999828
DOWN,15,12,0,9,False,False,DOWN,247,30.299999999999827
B,15,12,0,9,False,False,B,248,30.199999999999825
RIGHT,16,12,0,9,False,False,RIGHT,249,31.099999999999824
DOWN,16,13,0,9,False,False,DOWN,250,31.999999999999822
B,16,13,0,9,False,False,B,251,31.89999999999982
A,16,13,0,9,False,False,A,252,31.79999999999982
B,16,13,0,9,False,False,B,253,31.699999999999818
RIGHT,17,13,0,9,False,False,RIGHT,254,32.59999999999982
RIGHT,18,13,0,9,False,False,RIGHT,255,33.499999999999815
B,18,13,0,9,False,False,B,256,33.399999999999814
LEFT,17,13,0,9,False,False,LEFT,257,33.29999999999981
DOWN,17,14,0,9,False,False,DOWN,258,34.19999999999981
B,17,14,0,9,False,False,B,259,34.09999999999981
LEFT,16,14,0,9,False,False,LEFT,260,34.99999999999981
DOWN,16,15,0,9,False,False,DOWN,261,35.89999999999981
DOWN,16,16,0,9,False,False,DOWN,262,36.799999999999805
B,16,16,0,9,False,False,B,263,36.699999999999804
UP,16,15,0,9,False,False,UP,264,36.5999999999998
DOWN,16,16,0,9,False,False,DOWN,265,36.4999999999998
DOWN,16,17,0,9,False,False,DOWN,266,37.3999999999998
UP,16,16,0,9,False,False,UP,267,37.2999999999998
UP,16,15,0,9,False,False,UP,268,37.1999999999998
RIGHT,17,15,0,9,False,False,RIGHT,269,38.099999999999795
RIGHT,18,15,0,9,False,False,RIGHT,270,38.999999999999794
B,18,15,0,9,False,False,B,271,38.89999999999979
B,18,15,0,9,False,False,B,272,38.79999999999979
UP,18,14,0,9,False,False,UP,273,39.69999999999979
DOWN,18,15,0,9,False,False,DOWN,274,39.59999999999979
A,18,15,0,9,False,False,A,275,39.49999999999979
LEFT,17,15,0,9,False,False,LEFT,276,39.399999999999785
UP,17,14,0,9,False,False,UP,277,39.299999999999784
B,17,14,0,9,False,False,B,278,39.19999999999978
LEFT,16,14,0,9,False,False,LEFT,279,39.09999999999978
RIGHT,17,14,0,9,False,False,RIGHT,280,38.99999999999978
DOWN,17,15,0,9,False,False,DOWN,281,38.89999999999978
UP,17,14,0,9,False,False,UP,282,38.79999999999978
UP,17,13,0,9,False,False,UP,283,38.699999999999775
DOWN,17,14,0,9,False,False,DOWN,284,38.599999999999774
LEFT,16,14,0,9,False,False,LEFT,285,38.49999999999977
RIGHT,17,14,0,9,False,False,RIGHT,286,38.39999999999977
A,17,14,0,9,False,False,A,287,38.29999999999977
LEFT,16,14,0,9,False,False,LEFT,288,38.19999999999977
A,16,14,0,9,False,False,A,289,38.09999999999977
B,16,14,0,9,False,False,B,290,37.999999999999766
B,16,14,0,9,False,False,B,291,37.899999999999764
UP,16,13,0,9,False,False,UP,292,37.79999999999976
LEFT,16,13,0,9,False,False,LEFT,293,37.69999999999976
UP,16,12,0,9,False,False,UP,294,37.59999999999976
DOWN,16,13,0,9,False,False,DOWN,295,37.49999999999976
UP,16,12,0,9,False,False,UP,296,37.39999999999976
DOWN,16,13,0,9,False,False,DOWN,297,37.299999999999756
UP,16,12,0,9,False,False,UP,298,37.199999999999754
A,16,12,0,9,False,False,A,299,37.09999999999975
B,16,12,0,9,False,False,B,300,36.99999999999975
B,16,12,0,9,False,False,B,301,36.89999999999975
UP,16,11,0,9,False,False,UP,302,37.79999999999975
A,16,11,0,9,False,False,A,303,37.69999999999975
B,16,11,0,9,False,False,B,304,37.599999999999746
B,16,11,0,9,False,False,B,305,37.499999999999744
UP,16,10,0,9,False,False,UP,306,38.39999999999974
RIGHT,17,10,0,9,False,False,RIGHT,307,39.29999999999974
A,17,10,0,9,False,False,A,308,39.19999999999974
DOWN,17,11,0,9,False,False,DOWN,309,40.09999999999974
DOWN,17,12,0,9,False,False,DOWN,310,40.99999999999974
B,17,12,0,9,False,False,B,311,40.899999999999736
LEFT,16,12,0,9,False,False,LEFT,312,40.799999999999734
B,16,12,0,9,False,False,B,313,40.69999999999973
A,16,12,0,9,False,False,A,314,40.59999999999973
B,16,12,0,9,False,False,B,315,40.49999999999973
UP,16,11,0,9,False,False,UP,316,40.39999999999973
B,16,11,0,9,False,False,B,317,40.29999999999973
UP,16,10,0,9,False,False,UP,318,40.199999999999726
LEFT,15,10,0,9,False,False,LEFT,319,41.099999999999724
RIGHT,16,10,0,9,False,False,RIGHT,320,40.99999999999972
DOWN,16,11,0,9,False,False,DOWN,321,40.89999999999972
RIGHT,17,11,0,9,False,False,RIGHT,322,40.79999999999972
DOWN,17,12,0,9,False,False,DOWN,323,40.69999999999972
B,17,12,0,9,False,False,B,324,40.59999999999972
RIGHT,18,12,0,9,False,False,RIGHT,325,41.499999999999716
A,18,12,0,9,False,False,A,326,41.399999999999714
DOWN,18,13,0,9,False,False,DOWN,327,41.29999999999971
UP,18,12,0,9,False,False,UP,328,41.19999999999971
UP,18,11,0,9,False,False,UP,329,42.09999999999971
DOWN,18,12,0,9,False,False,DOWN,330,41.99999999999971
UP,18,11,0,9,False,False,UP,331,41.89999999999971
UP,18,10,0,9,False,False,UP,332,42.799999999999706
A,18,10,0,9,False,False,A,333,42.699999999999704
B,18,10,0,9,False,False,B,334,42.5999999999997
RIGHT,19,10,0,9,False,False,RIGHT,335,43.4999999999997
B,19,10,0,9,False,False,B,336,43.3999999999997
RIGHT,19,10,0,9,False,False,RIGHT,337,43.2999999999997
B,19,10,0,9,False,False,B,338,43.1999999999997
UP,19,9,0,9,False,False,UP,339,44.099999999999696
RIGHT,19,9,0,9,False,False,RIGHT,340,43.999999999999694
LEFT,18,9,0,9,False,False,LEFT,341,44.89999999999969
DOWN,18,10,0,9,False,False,DOWN,342,44.79999999999969
LEFT,18,10,0,9,False,False,LEFT,343,44.69999999999969
RIGHT,19,10,0,9,False,False,RIGHT,344,44.59999999999969
UP,19,9,0,9,False,False,UP,345,44.49999999999969
A,19,9,0,9,False,False,A,346,44.399999999999686
RIGHT,19,9,0,9,False,False,RIGHT,347,44.299999999999685
LEFT,18,9,0,9,False,False,LEFT,348,44.19999999999968
B,18,9,0,9,False,False,B,349,44.09999999999968
UP,18,8,0,9,False,False,UP,350,44.99999999999968
LEFT,18,8,0,9,False,False,LEFT,351,44.89999999999968
LEFT,18,8,0,9,False,False,LEFT,352,44.79999999999968
B,18,8,0,9,False,False,B,353,44.699999999999676
B,18,8,0,9,False,False,B,354,44.599999999999675
UP,18,7,0,9,False,False,UP,355,45.49999999999967
LEFT,18,7,0,9,False,False,LEFT,356,45.39999999999967
LEFT,18,7,0,9,False,False,LEFT,357,45.29999999999967
DOWN,18,8,0,9,False,False,DOWN,358,45.19999999999967
B,18,8,0,9,False,False,B,359,45.09999999999967
UP,18,7,0,9,False,False,UP,360,44.999999999999666
B,18,7,0,9,False,False,B,361,44.899999999999665
DOWN,18,8,0,9,False,False,DOWN,362,44.79999999999966
LEFT,18,8,0,9,False,False,LEFT,363,44.69999999999966
B,18,8,0,9,False,False,B,364,44.59999999999966
A,18,8,0,9,False,False,A,365,44.49999999999966
LEFT,18,8,0,9,False,False,LEFT,366,44.39999999999966
B,18,8,0,9,False,False,B,367,44.299999999999656
RIGHT,19,8,0,9,False,False,RIGHT,368,45.199999999999655
DOWN,19,9,0,9,False,False,DOWN,369,45.09999999999965
DOWN,19,10,0,9,False,False,DOWN,370,44.99999999999965
A,19,10,0,9,False,False,A,371,44.89999999999965
A,19,10,0,9,False,False,A,372,44.79999999999965
DOWN,19,11,0,9,False,False,DOWN,373,45.69999999999965
DOWN,19,12,0,9,False,False,DOWN,374,46.599999999999646
LEFT,18,12,0,9,False,False,LEFT,375,46.499999999999645
UP,18,11,0,9,False,False,UP,376,46.39999999999964
B,18,11,0,9,False,False,B,377,46.29999999999964
RIGHT,19,11,0,9,False,False,RIGHT,378,46.19999999999964
B,19,11,0,9,False,False,B,379,46.09999999999964
UP,19,10,0,9,False,False,UP,380,45.99999999999964
LEFT,18,10,0,9,False,False,LEFT,381,45.899999999999636
LEFT,17,10,0,9,False,False,LEFT,382,45.799999999999635
RIGHT,18,10,0,9,False,False,RIGHT,383,45.69999999999963
DOWN,18,11,0,9,False,False,DOWN,384,45.59999999999963
UP,18,10,0,9,False,False,UP,385,45.49999999999963
LEFT,17,10,0,9,False,False,LEFT,386,45.39999999999963
B,17,10,0,9,False,False,B,387,45.29999999999963
DOWN,17,10,0,9,False,False,DOWN,388,45.199999999999626
RIGHT,18,10,0,9,False,False,RIGHT,389,45.099999999999625
RIGHT,19,10,0,9,False,False,RIGHT,390,44.99999999999962
DOWN,19,11,0,9,False,False,DOWN,391,44.89999999999962
A,19,11,0,9,False,False,A,392,44.79999999999962
A,19,11,0,9,False,False,A,393,44.69999999999962
LEFT,18,11,0,9,False,False,LEFT,394,44.59999999999962
RIGHT,19,11,0,9,False,False,RIGHT,395,44.499999999999616
DOWN,19,12,0,9,False,False,DOWN,396,44.399999999999615
DOWN,19,13,0,9,False,False,DOWN,397,45.29999999999961
DOWN,19,14,0,9,False,False,DOWN,398,46.19999999999961
LEFT,18,14,0,9,False,False,LEFT,399,46.09999999999961
LEFT,17,14,0,9,False,False,LEFT,400,45.99999999999961
UP,17,13,0,9,False,False,UP,401,45.89999999999961
RIGHT,18,13,0,9,False,False,RIGHT,402,45.799999999999606
UP,18,12,0,9,False,False,UP,403,45.699999999999605
B,18,12,0,9,False,False,B,404,45.5999999999996
DOWN,18,13,0,9,False,False,DOWN,405,45.4999999999996
UP,18,12,0,9,False,False,UP,406,45.3999999999996
DOWN,18,13,0,9,False,False,DOWN,407,45.2999999999996
B,18,13,0,9,False,False,B,408,45.1999999999996
DOWN,18,14,0,9,False,False,DOWN,409,45.099999999999596
B,18,14,0,9,False,False,B,410,44.999999999999595
A,18,14,0,9,False,False,A,411,44.899999999999594
RIGHT,19,14,0,9,False,False,RIGHT,412,44.79999999999959
LEFT,18,14,0,9,False,False,LEFT,413,44.69999999999959
