inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,reward
LEFT,4,9,0,9,False,False,LEFT,466,11.399999999999709
B,4,9,0,9,False,False,B,467,11.29999999999971
B,4,9,0,9,False,False,B,468,11.19999999999971
B,4,9,0,9,False,False,B,469,11.09999999999971
A,4,9,0,9,False,False,A,470,10.99999999999971
UP,4,9,0,9,False,False,UP,471,10.89999999999971
DOWN,4,10,0,9,False,False,DOWN,472,11.799999999999711
B,4,10,0,9,False,False,B,473,11.699999999999712
LEFT,3,10,0,9,False,False,LEFT,474,12.599999999999712
LEFT,2,10,0,9,False,False,LEFT,475,13.499999999999712
A,2,10,0,9,False,False,A,476,13.399999999999713
RIGHT,3,10,0,9,False,False,RIGHT,477,13.299999999999713
A,3,10,0,9,False,False,A,478,13.199999999999713
LEFT,2,10,0,9,False,False,LEFT,479,13.099999999999714
A,2,10,0,9,False,False,A,480,12.999999999999714
A,2,10,0,9,False,False,A,481,12.899999999999714
A,2,10,0,9,False,False,A,482,12.799999999999715
RIGHT,3,10,0,9,False,False,RIGHT,483,12.699999999999715
LEFT,2,10,0,9,False,False,LEFT,484,12.599999999999715
UP,2,9,0,9,False,False,UP,485,13.499999999999716
B,2,9,0,9,False,False,B,486,13.399999999999716
A,2,9,0,9,False,False,A,487,13.299999999999716
B,2,9,0,9,False,False,B,488,13.199999999999717
UP,2,9,0,9,False,False,UP,489,13.099999999999717
LEFT,1,9,0,9,False,False,LEFT,490,13.999999999999718
A,1,9,0,9,False,False,A,491,13.899999999999718
RIGHT,2,9,0,9,False,False,RIGHT,492,13.799999999999718
RIGHT,3,9,0,9,False,False,RIGHT,493,14.699999999999719
A,3,9,0,9,False,False,A,494,14.599999999999719
DOWN,3,10,0,9,False,False,DOWN,495,14.49999999999972
RIGHT,4,10,0,9,False,False,RIGHT,496,14.39999999999972
B,4,10,0,9,False,False,B,497,14.29999999999972
UP,4,9,0,9,False,False,UP,498,14.19999999999972
UP,4,9,0,9,False,False,UP,499,14.09999999999972
LEFT,3,9,0,9,False,True,LEFT,500,13.999999999999721
