inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,reward
LEFT,13,15,0,9,False,False,LEFT,463,48.69999999999948
B,13,15,0,9,False,False,B,464,48.599999999999476
B,13,15,0,9,False,False,B,465,48.499999999999474
UP,13,14,0,9,False,False,UP,466,49.39999999999947
RIGHT,14,14,0,9,False,False,RIGHT,467,49.29999999999947
UP,14,13,0,9,False,False,UP,468,49.19999999999947
A,14,13,0,9,False,False,A,469,49.09999999999947
A,14,13,0,9,False,False,A,470,48.99999999999947
RIGHT,14,13,0,9,False,False,RIGHT,471,48.899999999999466
UP,14,12,0,9,False,False,UP,472,48.799999999999464
B,14,12,0,9,False,False,B,473,48.69999999999946
RIGHT,15,12,0,9,False,False,RIGHT,474,48.59999999999946
LEFT,14,12,0,9,False,False,LEFT,475,48.49999999999946
LEFT,13,12,0,9,False,False,LEFT,476,48.39999999999946
UP,13,11,0,9,False,False,UP,477,48.29999999999946
LEFT,12,11,0,9,False,False,LEFT,478,49.199999999999456
RIGHT,13,11,0,9,False,False,RIGHT,479,49.099999999999454
RIGHT,14,11,0,9,False,False,RIGHT,480,48.99999999999945
LEFT,13,11,0,9,False,False,LEFT,481,48.89999999999945
LEFT,12,11,0,9,False,False,LEFT,482,48.79999999999945
B,12,11,0,9,False,False,B,483,48.69999999999945
UP,12,10,0,9,False,False,UP,484,49.59999999999945
A,12,10,0,9,False,False,A,485,49.499999999999446
B,12,10,0,9,False,False,B,486,49.399999999999444
LEFT,11,10,0,9,False,False,LEFT,487,49.29999999999944
A,11,10,0,9,False,False,A,488,49.19999999999944
B,11,10,0,9,False,False,B,489,49.09999999999944
DOWN,11,11,0,9,False,False,DOWN,490,48.99999999999944
DOWN,11,12,0,9,False,False,DOWN,491,49.89999999999944
RIGHT,11,12,0,9,False,False,RIGHT,492,49.799999999999436
B,11,12,0,9,False,False,B,493,49.699999999999434
UP,11,11,0,9,False,False,UP,494,49.59999999999943
DOWN,11,12,0,9,False,False,DOWN,495,49.49999999999943
RIGHT,11,12,0,9,False,False,RIGHT,496,49.39999999999943
A,11,12,0,9,False,False,A,497,49.29999999999943
RIGHT,12,12,0,9,False,False,RIGHT,498,50.19999999999943
B,12,12,0,9,False,False,B,499,50.099999999999426
UP,12,11,0,9,False,True,UP,500,49.999999999999424
